run,model,test_days,pred,acc,test_n,test_pos_n,test_neg_n,test_pos_frac,test_neg_frac,train_n,train_start,train_end,test_start,test_end,train_years,horizon_days,n_features,feature_set,horizon
95,xgboost,1,0.2,0.0,1,1,0,1.0,0.0,980,2021-10-04,2025-08-28,2025-09-03,2025-09-03,4,2,48,ma,2
95,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-10-04,2025-08-28,2025-09-03,2025-09-03,4,2,48,ma,2
96,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-10-01,2025-08-27,2025-09-02,2025-09-02,4,2,48,ma,2
96,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-10-01,2025-08-27,2025-09-02,2025-09-02,4,2,48,ma,2
97,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-09-30,2025-08-26,2025-08-29,2025-08-29,4,2,48,ma,2
97,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-09-30,2025-08-26,2025-08-29,2025-08-29,4,2,48,ma,2
98,xgboost,1,0.3,1.0,1,0,1,0.0,1.0,980,2021-09-29,2025-08-25,2025-08-28,2025-08-28,4,2,48,ma,2
98,random_forest,1,0.5,1.0,1,0,1,0.0,1.0,980,2021-09-29,2025-08-25,2025-08-28,2025-08-28,4,2,48,ma,2
99,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-09-28,2025-08-22,2025-08-27,2025-08-27,4,2,48,ma,2
99,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-09-28,2025-08-22,2025-08-27,2025-08-27,4,2,48,ma,2
100,xgboost,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-09-27,2025-08-21,2025-08-26,2025-08-26,4,2,48,ma,2
100,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-09-27,2025-08-21,2025-08-26,2025-08-26,4,2,48,ma,2
101,xgboost,1,0.5,0.0,1,1,0,1.0,0.0,980,2021-09-24,2025-08-20,2025-08-25,2025-08-25,4,2,48,ma,2
101,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-09-24,2025-08-20,2025-08-25,2025-08-25,4,2,48,ma,2
102,xgboost,1,0.5,0.0,1,1,0,1.0,0.0,980,2021-09-23,2025-08-19,2025-08-22,2025-08-22,4,2,48,ma,2
102,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-09-23,2025-08-19,2025-08-22,2025-08-22,4,2,48,ma,2
103,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-09-22,2025-08-18,2025-08-21,2025-08-21,4,2,48,ma,2
103,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-09-22,2025-08-18,2025-08-21,2025-08-21,4,2,48,ma,2
104,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-09-21,2025-08-15,2025-08-20,2025-08-20,4,2,48,ma,2
104,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-09-21,2025-08-15,2025-08-20,2025-08-20,4,2,48,ma,2
105,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-09-20,2025-08-14,2025-08-19,2025-08-19,4,2,48,ma,2
105,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-09-20,2025-08-14,2025-08-19,2025-08-19,4,2,48,ma,2
106,xgboost,1,0.15,1.0,1,0,1,0.0,1.0,980,2021-09-17,2025-08-13,2025-08-18,2025-08-18,4,2,48,ma,2
106,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-09-17,2025-08-13,2025-08-18,2025-08-18,4,2,48,ma,2
107,xgboost,1,0.75,0.0,1,0,1,0.0,1.0,980,2021-09-16,2025-08-12,2025-08-15,2025-08-15,4,2,48,ma,2
107,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-09-16,2025-08-12,2025-08-15,2025-08-15,4,2,48,ma,2
108,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-09-15,2025-08-11,2025-08-14,2025-08-14,4,2,48,ma,2
108,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-09-15,2025-08-11,2025-08-14,2025-08-14,4,2,48,ma,2
109,xgboost,1,0.85,0.0,1,0,1,0.0,1.0,980,2021-09-14,2025-08-08,2025-08-13,2025-08-13,4,2,48,ma,2
109,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-09-14,2025-08-08,2025-08-13,2025-08-13,4,2,48,ma,2
110,xgboost,1,0.15,1.0,1,0,1,0.0,1.0,980,2021-09-13,2025-08-07,2025-08-12,2025-08-12,4,2,48,ma,2
110,random_forest,1,0.5,1.0,1,0,1,0.0,1.0,980,2021-09-13,2025-08-07,2025-08-12,2025-08-12,4,2,48,ma,2
111,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-09-10,2025-08-06,2025-08-11,2025-08-11,4,2,48,ma,2
111,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-09-10,2025-08-06,2025-08-11,2025-08-11,4,2,48,ma,2
112,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-09-09,2025-08-05,2025-08-08,2025-08-08,4,2,48,ma,2
112,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-09-09,2025-08-05,2025-08-08,2025-08-08,4,2,48,ma,2
113,xgboost,1,0.1,0.0,1,1,0,1.0,0.0,980,2021-09-08,2025-08-04,2025-08-07,2025-08-07,4,2,48,ma,2
113,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-09-08,2025-08-04,2025-08-07,2025-08-07,4,2,48,ma,2
114,xgboost,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-09-07,2025-08-01,2025-08-06,2025-08-06,4,2,48,ma,2
114,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-09-07,2025-08-01,2025-08-06,2025-08-06,4,2,48,ma,2
115,xgboost,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-09-03,2025-07-31,2025-08-05,2025-08-05,4,2,48,ma,2
115,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-09-03,2025-07-31,2025-08-05,2025-08-05,4,2,48,ma,2
116,xgboost,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-09-02,2025-07-30,2025-08-04,2025-08-04,4,2,48,ma,2
116,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-09-02,2025-07-30,2025-08-04,2025-08-04,4,2,48,ma,2
117,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-09-01,2025-07-29,2025-08-01,2025-08-01,4,2,48,ma,2
117,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-09-01,2025-07-29,2025-08-01,2025-08-01,4,2,48,ma,2
118,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-08-31,2025-07-28,2025-07-31,2025-07-31,4,2,48,ma,2
118,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-08-31,2025-07-28,2025-07-31,2025-07-31,4,2,48,ma,2
119,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-08-30,2025-07-25,2025-07-30,2025-07-30,4,2,48,ma,2
119,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,980,2021-08-30,2025-07-25,2025-07-30,2025-07-30,4,2,48,ma,2
120,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-08-27,2025-07-24,2025-07-29,2025-07-29,4,2,48,ma,2
120,random_forest,1,0.7,0.0,1,0,1,0.0,1.0,980,2021-08-27,2025-07-24,2025-07-29,2025-07-29,4,2,48,ma,2
121,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-08-26,2025-07-23,2025-07-28,2025-07-28,4,2,48,ma,2
121,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-08-26,2025-07-23,2025-07-28,2025-07-28,4,2,48,ma,2
122,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-08-25,2025-07-22,2025-07-25,2025-07-25,4,2,48,ma,2
122,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-08-25,2025-07-22,2025-07-25,2025-07-25,4,2,48,ma,2
123,xgboost,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-08-24,2025-07-21,2025-07-24,2025-07-24,4,2,48,ma,2
123,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-08-24,2025-07-21,2025-07-24,2025-07-24,4,2,48,ma,2
124,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-23,2025-07-18,2025-07-23,2025-07-23,4,2,48,ma,2
124,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-08-23,2025-07-18,2025-07-23,2025-07-23,4,2,48,ma,2
125,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-20,2025-07-17,2025-07-22,2025-07-22,4,2,48,ma,2
125,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-08-20,2025-07-17,2025-07-22,2025-07-22,4,2,48,ma,2
126,xgboost,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-08-19,2025-07-16,2025-07-21,2025-07-21,4,2,48,ma,2
126,random_forest,1,0.7,0.0,1,0,1,0.0,1.0,980,2021-08-19,2025-07-16,2025-07-21,2025-07-21,4,2,48,ma,2
127,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-08-18,2025-07-15,2025-07-18,2025-07-18,4,2,48,ma,2
127,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,980,2021-08-18,2025-07-15,2025-07-18,2025-07-18,4,2,48,ma,2
128,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-08-17,2025-07-14,2025-07-17,2025-07-17,4,2,48,ma,2
128,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-08-17,2025-07-14,2025-07-17,2025-07-17,4,2,48,ma,2
129,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-16,2025-07-11,2025-07-16,2025-07-16,4,2,48,ma,2
129,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-08-16,2025-07-11,2025-07-16,2025-07-16,4,2,48,ma,2
130,xgboost,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-08-13,2025-07-10,2025-07-15,2025-07-15,4,2,48,ma,2
130,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-08-13,2025-07-10,2025-07-15,2025-07-15,4,2,48,ma,2
131,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-08-12,2025-07-09,2025-07-14,2025-07-14,4,2,48,ma,2
131,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-08-12,2025-07-09,2025-07-14,2025-07-14,4,2,48,ma,2
132,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-11,2025-07-08,2025-07-11,2025-07-11,4,2,48,ma,2
132,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-08-11,2025-07-08,2025-07-11,2025-07-11,4,2,48,ma,2
133,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-10,2025-07-07,2025-07-10,2025-07-10,4,2,48,ma,2
133,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-08-10,2025-07-07,2025-07-10,2025-07-10,4,2,48,ma,2
134,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-08-09,2025-07-03,2025-07-09,2025-07-09,4,2,48,ma,2
134,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-08-09,2025-07-03,2025-07-09,2025-07-09,4,2,48,ma,2
135,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-06,2025-07-02,2025-07-08,2025-07-08,4,2,48,ma,2
135,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-08-06,2025-07-02,2025-07-08,2025-07-08,4,2,48,ma,2
136,xgboost,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-08-05,2025-07-01,2025-07-07,2025-07-07,4,2,48,ma,2
136,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-08-05,2025-07-01,2025-07-07,2025-07-07,4,2,48,ma,2
137,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-08-04,2025-06-30,2025-07-03,2025-07-03,4,2,48,ma,2
137,random_forest,1,0.25,1.0,1,0,1,0.0,1.0,980,2021-08-04,2025-06-30,2025-07-03,2025-07-03,4,2,48,ma,2
138,xgboost,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-08-03,2025-06-27,2025-07-02,2025-07-02,4,2,48,ma,2
138,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-08-03,2025-06-27,2025-07-02,2025-07-02,4,2,48,ma,2
139,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-02,2025-06-26,2025-07-01,2025-07-01,4,2,48,ma,2
139,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-08-02,2025-06-26,2025-07-01,2025-07-01,4,2,48,ma,2
140,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-07-30,2025-06-25,2025-06-30,2025-06-30,4,2,48,ma,2
140,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,980,2021-07-30,2025-06-25,2025-06-30,2025-06-30,4,2,48,ma,2
141,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-07-29,2025-06-24,2025-06-27,2025-06-27,4,2,48,ma,2
141,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-07-29,2025-06-24,2025-06-27,2025-06-27,4,2,48,ma,2
142,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-28,2025-06-23,2025-06-26,2025-06-26,4,2,48,ma,2
142,random_forest,1,0.5,0.0,1,1,0,1.0,0.0,980,2021-07-28,2025-06-23,2025-06-26,2025-06-26,4,2,48,ma,2
143,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-07-27,2025-06-20,2025-06-25,2025-06-25,4,2,48,ma,2
143,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-07-27,2025-06-20,2025-06-25,2025-06-25,4,2,48,ma,2
144,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-07-26,2025-06-18,2025-06-24,2025-06-24,4,2,48,ma,2
144,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-07-26,2025-06-18,2025-06-24,2025-06-24,4,2,48,ma,2
145,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-07-23,2025-06-17,2025-06-23,2025-06-23,4,2,48,ma,2
145,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-07-23,2025-06-17,2025-06-23,2025-06-23,4,2,48,ma,2
146,xgboost,1,0.15,0.0,1,1,0,1.0,0.0,980,2021-07-22,2025-06-16,2025-06-20,2025-06-20,4,2,48,ma,2
146,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-07-22,2025-06-16,2025-06-20,2025-06-20,4,2,48,ma,2
147,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-07-21,2025-06-13,2025-06-18,2025-06-18,4,2,48,ma,2
147,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-07-21,2025-06-13,2025-06-18,2025-06-18,4,2,48,ma,2
148,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-07-20,2025-06-12,2025-06-17,2025-06-17,4,2,48,ma,2
148,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-07-20,2025-06-12,2025-06-17,2025-06-17,4,2,48,ma,2
149,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,980,2021-07-19,2025-06-11,2025-06-16,2025-06-16,4,2,48,ma,2
149,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-07-19,2025-06-11,2025-06-16,2025-06-16,4,2,48,ma,2
150,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-16,2025-06-10,2025-06-13,2025-06-13,4,2,48,ma,2
150,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-07-16,2025-06-10,2025-06-13,2025-06-13,4,2,48,ma,2
151,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-15,2025-06-09,2025-06-12,2025-06-12,4,2,48,ma,2
151,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-07-15,2025-06-09,2025-06-12,2025-06-12,4,2,48,ma,2
152,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-07-14,2025-06-06,2025-06-11,2025-06-11,4,2,48,ma,2
152,random_forest,1,0.85,0.0,1,0,1,0.0,1.0,980,2021-07-14,2025-06-06,2025-06-11,2025-06-11,4,2,48,ma,2
153,xgboost,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-07-13,2025-06-05,2025-06-10,2025-06-10,4,2,48,ma,2
153,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-07-13,2025-06-05,2025-06-10,2025-06-10,4,2,48,ma,2
154,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-07-12,2025-06-04,2025-06-09,2025-06-09,4,2,48,ma,2
154,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-07-12,2025-06-04,2025-06-09,2025-06-09,4,2,48,ma,2
155,xgboost,1,0.1,0.0,1,1,0,1.0,0.0,980,2021-07-09,2025-06-03,2025-06-06,2025-06-06,4,2,48,ma,2
155,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-07-09,2025-06-03,2025-06-06,2025-06-06,4,2,48,ma,2
156,xgboost,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-07-08,2025-06-02,2025-06-05,2025-06-05,4,2,48,ma,2
156,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-07-08,2025-06-02,2025-06-05,2025-06-05,4,2,48,ma,2
157,xgboost,1,0.2,0.0,1,1,0,1.0,0.0,980,2021-07-07,2025-05-30,2025-06-04,2025-06-04,4,2,48,ma,2
157,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-07-07,2025-05-30,2025-06-04,2025-06-04,4,2,48,ma,2
158,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,980,2021-07-06,2025-05-29,2025-06-03,2025-06-03,4,2,48,ma,2
158,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-07-06,2025-05-29,2025-06-03,2025-06-03,4,2,48,ma,2
159,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-07-02,2025-05-28,2025-06-02,2025-06-02,4,2,48,ma,2
159,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-07-02,2025-05-28,2025-06-02,2025-06-02,4,2,48,ma,2
160,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-07-01,2025-05-27,2025-05-30,2025-05-30,4,2,48,ma,2
160,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-07-01,2025-05-27,2025-05-30,2025-05-30,4,2,48,ma,2
161,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-06-30,2025-05-23,2025-05-29,2025-05-29,4,2,48,ma,2
161,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-06-30,2025-05-23,2025-05-29,2025-05-29,4,2,48,ma,2
162,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-06-29,2025-05-22,2025-05-28,2025-05-28,4,2,48,ma,2
162,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-06-29,2025-05-22,2025-05-28,2025-05-28,4,2,48,ma,2
163,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,980,2021-06-28,2025-05-21,2025-05-27,2025-05-27,4,2,48,ma,2
163,random_forest,1,0.25,1.0,1,0,1,0.0,1.0,980,2021-06-28,2025-05-21,2025-05-27,2025-05-27,4,2,48,ma,2
164,xgboost,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-06-25,2025-05-20,2025-05-23,2025-05-23,4,2,48,ma,2
164,random_forest,1,0.5,0.0,1,1,0,1.0,0.0,980,2021-06-25,2025-05-20,2025-05-23,2025-05-23,4,2,48,ma,2
165,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-24,2025-05-19,2025-05-22,2025-05-22,4,2,48,ma,2
165,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-06-24,2025-05-19,2025-05-22,2025-05-22,4,2,48,ma,2
166,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-06-23,2025-05-16,2025-05-21,2025-05-21,4,2,48,ma,2
166,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-06-23,2025-05-16,2025-05-21,2025-05-21,4,2,48,ma,2
167,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-06-22,2025-05-15,2025-05-20,2025-05-20,4,2,48,ma,2
167,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,980,2021-06-22,2025-05-15,2025-05-20,2025-05-20,4,2,48,ma,2
168,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-06-21,2025-05-14,2025-05-19,2025-05-19,4,2,48,ma,2
168,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,980,2021-06-21,2025-05-14,2025-05-19,2025-05-19,4,2,48,ma,2
169,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-06-18,2025-05-13,2025-05-16,2025-05-16,4,2,48,ma,2
169,random_forest,1,0.7,0.0,1,0,1,0.0,1.0,980,2021-06-18,2025-05-13,2025-05-16,2025-05-16,4,2,48,ma,2
170,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-06-17,2025-05-12,2025-05-15,2025-05-15,4,2,48,ma,2
170,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-06-17,2025-05-12,2025-05-15,2025-05-15,4,2,48,ma,2
171,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-06-16,2025-05-09,2025-05-14,2025-05-14,4,2,48,ma,2
171,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-06-16,2025-05-09,2025-05-14,2025-05-14,4,2,48,ma,2
172,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-06-15,2025-05-08,2025-05-13,2025-05-13,4,2,48,ma,2
172,random_forest,1,0.3,0.0,1,1,0,1.0,0.0,980,2021-06-15,2025-05-08,2025-05-13,2025-05-13,4,2,48,ma,2
173,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-06-14,2025-05-07,2025-05-12,2025-05-12,4,2,48,ma,2
173,random_forest,1,0.25,0.0,1,1,0,1.0,0.0,980,2021-06-14,2025-05-07,2025-05-12,2025-05-12,4,2,48,ma,2
174,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-06-11,2025-05-06,2025-05-09,2025-05-09,4,2,48,ma,2
174,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-06-11,2025-05-06,2025-05-09,2025-05-09,4,2,48,ma,2
175,xgboost,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-06-10,2025-05-05,2025-05-08,2025-05-08,4,2,48,ma,2
175,random_forest,1,0.25,0.0,1,1,0,1.0,0.0,980,2021-06-10,2025-05-05,2025-05-08,2025-05-08,4,2,48,ma,2
176,xgboost,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-06-09,2025-05-02,2025-05-07,2025-05-07,4,2,48,ma,2
176,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-06-09,2025-05-02,2025-05-07,2025-05-07,4,2,48,ma,2
177,xgboost,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-06-08,2025-05-01,2025-05-06,2025-05-06,4,2,48,ma,2
177,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-06-08,2025-05-01,2025-05-06,2025-05-06,4,2,48,ma,2
178,xgboost,1,0.15,1.0,1,0,1,0.0,1.0,980,2021-06-07,2025-04-30,2025-05-05,2025-05-05,4,2,48,ma,2
178,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-06-07,2025-04-30,2025-05-05,2025-05-05,4,2,48,ma,2
179,xgboost,1,0.85,0.0,1,0,1,0.0,1.0,980,2021-06-04,2025-04-29,2025-05-02,2025-05-02,4,2,48,ma,2
179,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-06-04,2025-04-29,2025-05-02,2025-05-02,4,2,48,ma,2
180,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-06-03,2025-04-28,2025-05-01,2025-05-01,4,2,48,ma,2
180,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-06-03,2025-04-28,2025-05-01,2025-05-01,4,2,48,ma,2
181,xgboost,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-06-02,2025-04-25,2025-04-30,2025-04-30,4,2,48,ma,2
181,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-06-02,2025-04-25,2025-04-30,2025-04-30,4,2,48,ma,2
182,xgboost,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-06-01,2025-04-24,2025-04-29,2025-04-29,4,2,48,ma,2
182,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-06-01,2025-04-24,2025-04-29,2025-04-29,4,2,48,ma,2
183,xgboost,1,0.15,0.0,1,1,0,1.0,0.0,980,2021-05-28,2025-04-23,2025-04-28,2025-04-28,4,2,48,ma,2
183,random_forest,1,0.5,0.0,1,1,0,1.0,0.0,980,2021-05-28,2025-04-23,2025-04-28,2025-04-28,4,2,48,ma,2
184,xgboost,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-05-27,2025-04-22,2025-04-25,2025-04-25,4,2,48,ma,2
184,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-05-27,2025-04-22,2025-04-25,2025-04-25,4,2,48,ma,2
185,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-05-26,2025-04-21,2025-04-24,2025-04-24,4,2,48,ma,2
185,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-05-26,2025-04-21,2025-04-24,2025-04-24,4,2,48,ma,2
186,xgboost,1,0.1,0.0,1,1,0,1.0,0.0,980,2021-05-25,2025-04-17,2025-04-23,2025-04-23,4,2,48,ma,2
186,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-05-25,2025-04-17,2025-04-23,2025-04-23,4,2,48,ma,2
187,xgboost,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-05-24,2025-04-16,2025-04-22,2025-04-22,4,2,48,ma,2
187,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-05-24,2025-04-16,2025-04-22,2025-04-22,4,2,48,ma,2
188,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-05-21,2025-04-15,2025-04-21,2025-04-21,4,2,48,ma,2
188,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-05-21,2025-04-15,2025-04-21,2025-04-21,4,2,48,ma,2
189,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-05-20,2025-04-14,2025-04-17,2025-04-17,4,2,48,ma,2
189,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-05-20,2025-04-14,2025-04-17,2025-04-17,4,2,48,ma,2
190,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-05-19,2025-04-11,2025-04-16,2025-04-16,4,2,48,ma,2
190,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,980,2021-05-19,2025-04-11,2025-04-16,2025-04-16,4,2,48,ma,2
191,xgboost,1,0.25,1.0,1,0,1,0.0,1.0,980,2021-05-18,2025-04-10,2025-04-15,2025-04-15,4,2,48,ma,2
