,r,class_balance,flag,indicator,Weighted_Accuracy,Balanced_Accuracy,auc_rs,auc_ts,log_loss_rs,log_loss_ts,f1_rs,f1_ts,accuracy_rs,accuracy_ts,pos_acc_rs,pos_acc_ts,pos_count_rs,neg_acc_rs,neg_acc_ts,pos_count_ts,neg_count_rs,neg_count_ts,ks_rs,ks_ts
728,5,Y,no_signal,CCI_14_EA25,0.528,0.5294,0.5751312471988422,0.5280390107976315,0.6800821840328393,0.7434726522582688,0.5807644882860665,0.5677655677655677,0.5303867403314917,0.528,0.5495915985997666,0.5218855218855218,857,0.5025380710659898,0.5369458128078818,297,591,203,0.11443531620752359,0.08135542618301239
729,10,Y,no_signal,CCI_14_EA25,0.482,0.4644,0.6107095960166781,0.46173793487530235,0.6681379315798087,0.7778782980425138,0.6437054631828979,0.5661641541038526,0.5850622406639004,0.482,0.5936473165388828,0.5264797507788161,913,0.5703564727954972,0.4022346368715084,321,533,179,0.17491559278218108,0.11650046119841974
730,20,Y,no_signal,CCI_14_EA25,0.468,0.4818,0.6325068365165976,0.4655496309227879,0.6605783864240623,0.8614967591478012,0.681766704416761,0.5397923875432526,0.6105336105336105,0.468,0.6343519494204426,0.4469914040114613,949,0.5647773279352226,0.5165562913907285,349,494,151,0.20317786035161667,0.12389229397142261
731,30,Y,no_signal,CCI_14_EA25,0.506,0.5114,0.6382658385753757,0.48058288610614197,0.6508016873864013,0.8499767259664246,0.7070815450643777,0.5806451612903225,0.6208333333333333,0.506,0.6731358529111338,0.49709302325581395,979,0.5097613882863341,0.5256410256410257,344,461,156,0.20305150015842452,0.07990459153249851
732,45,Y,no_signal,CCI_14_EA25,0.5,0.4724,0.64506745609211,0.4655460697143756,0.6497833021944684,0.7738634253458426,0.705945945945946,0.6056782334384858,0.6211699164345403,0.5,0.6433497536945813,0.5363128491620112,1015,0.5676959619952494,0.4084507042253521,358,421,142,0.21643050208862313,0.09642772838146195
733,60,Y,keep,CCI_14_EA25,0.478,0.4456,0.6348753986594062,0.43325657894736835,0.6428786353871162,0.7962969773600767,0.7528706939590615,0.5965996908809893,0.6540880503144654,0.478,0.7187797902764538,0.5078947368421053,1049,0.47643979057591623,0.38333333333333336,380,382,120,0.2226403605528077,0.12587719298245614
734,90,Y,keep,CCI_14_EA25,0.522,0.4326,0.6537665093697947,0.38222118692660545,0.6294764346176821,0.7776920691764072,0.7559055118110236,0.668515950069348,0.6511954992967651,0.522,0.6802480070859167,0.5527522935779816,1129,0.5392491467576792,0.3125,436,293,64,0.23335157211220175,0.3203841743119266
735,5,Y,no_signal,CCI_14_EA5,0.514,0.513,0.583561868320411,0.5076296628020767,0.6794686652321832,0.7540692090438799,0.617629179331307,0.558983666061706,0.5656077348066298,0.514,0.5927654609101517,0.5185185185185185,857,0.5262267343485617,0.5073891625615764,297,591,203,0.12144438060601753,0.05403791610688163
736,10,Y,no_signal,CCI_14_EA5,0.478,0.46,0.613029638595316,0.4776449294279399,0.6682262928317391,0.775485568546791,0.6231094978826376,0.5628140703517587,0.5691562932226832,0.478,0.5640744797371303,0.5233644859813084,913,0.5778611632270169,0.39664804469273746,321,533,179,0.16534361906092732,0.11535181607755095
737,20,Y,no_signal,CCI_14_EA5,0.466,0.4879,0.6183143987065012,0.4513747888954249,0.6661443249021536,0.8766422445448999,0.6582132564841499,0.530755711775044,0.589050589050589,0.466,0.6016859852476291,0.4326647564469914,949,0.5647773279352226,0.543046357615894,349,494,151,0.17955188286839333,0.15370310632080306
738,30,Y,no_signal,CCI_14_EA5,0.486,0.4968,0.6414199269253011,0.48909883720930225,0.6528154869685241,0.8561066438439588,0.7064516129032258,0.5561312607944733,0.6208333333333333,0.486,0.6710929519918284,0.4680232558139535,979,0.5140997830802603,0.5256410256410257,344,461,156,0.19834529456991618,0.08683661299940369
739,45,Y,no_signal,CCI_14_EA5,0.482,0.4492,0.6421504042685139,0.4723916122432922,0.6499940653378677,0.7681439104748236,0.7084002140181915,0.5921259842519684,0.6204735376044568,0.482,0.6522167487684729,0.5251396648044693,1015,0.5439429928741093,0.3732394366197183,358,421,142,0.22436609994968582,0.10830907231096074
740,60,Y,keep,CCI_14_EA5,0.484,0.4467,0.6333992982596239,0.4420723684210526,0.644058732860575,0.7959701837607126,0.7505010020040082,0.6042944785276073,0.6519916142557652,0.484,0.7140133460438512,0.5184210526315789,1049,0.4816753926701571,0.375,380,382,120,0.2093991285642272,0.15833333333333333
741,90,Y,keep,CCI_14_EA5,0.512,0.4336,0.6598850654631089,0.38836725917431186,0.6234073964762834,0.7774629741403869,0.7582797825012358,0.6582633053221288,0.6561181434599156,0.512,0.6793622674933569,0.5389908256880734,1129,0.5665529010238908,0.328125,436,293,64,0.2481098679855017,0.34059633027522934
742,5,Y,no_signal,CCI_14_EA50,0.512,0.512,0.5837296909891072,0.5156325156325157,0.6784184279797133,0.7436599282682985,0.6158499697519662,0.5547445255474452,0.56146408839779,0.512,0.5939323220536756,0.5117845117845118,857,0.5143824027072758,0.5123152709359606,297,591,203,0.12838829032137053,0.05903036937519696
743,10,Y,no_signal,CCI_14_EA50,0.484,0.4634,0.6203627404038805,0.4644181068239962,0.6646479140026076,0.7819805097895172,0.6487775790101371,0.5714285714285715,0.5926694329183956,0.484,0.5958378970427163,0.5358255451713395,913,0.5872420262664165,0.39106145251396646,321,533,179,0.197542686522998,0.11985937799126334
744,20,Y,no_signal,CCI_14_EA50,0.494,0.5023,0.6421227544016075,0.48938310024858167,0.6592739855136851,0.817286250958664,0.665893271461717,0.5704584040747029,0.6008316008316008,0.494,0.6048472075869337,0.4813753581661891,949,0.5931174089068826,0.5231788079470199,349,494,151,0.22414175586489934,0.10886354579783297
745,30,Y,no_signal,CCI_14_EA50,0.5,0.507,0.6486675721607111,0.4946612254025045,0.6481561654844414,0.8311363577753549,0.684474123539232,0.5733788395904438,0.60625,0.5,0.6281920326864147,0.4883720930232558,979,0.559652928416486,0.5256410256410257,344,461,156,0.20951477779574978,0.055008944543828264
746,45,Y,no_signal,CCI_14_EA50,0.53,0.4955,0.6371119665820296,0.48038791407663856,0.6514986462968874,0.7473641339945386,0.6984815618221258,0.6367851622874807,0.6128133704735376,0.53,0.6344827586206897,0.5754189944134078,1015,0.5605700712589073,0.4154929577464789,358,421,142,0.21612159648034823,0.10350932410103077
747,60,Y,keep,CCI_14_EA50,0.478,0.4428,0.6336500980739572,0.43091008771929823,0.640570480371247,0.7833514141694157,0.7562189054726368,0.5978428351309708,0.6575821104122991,0.478,0.7244995233555768,0.5105263157894737,1049,0.4738219895287958,0.375,380,382,120,0.20617491602573382,0.17105263157894737
748,90,Y,keep,CCI_14_EA50,0.51,0.4124,0.6540385795518097,0.38433557912844035,0.6247939871686192,0.7594780783175977,0.7607843137254903,0.659248956884562,0.6568213783403657,0.51,0.687333923826395,0.5435779816513762,1129,0.5392491467576792,0.28125,436,293,64,0.2425747512825086,0.2548738532110092
749,5,Y,no_signal,CCI_14_MA10,0.502,0.5029,0.5874553542341658,0.5123484433829262,0.6779720928323935,0.7445066492933917,0.6199395770392749,0.5431192660550458,0.5656077348066298,0.502,0.5985997666277713,0.4983164983164983,857,0.5177664974619289,0.5073891625615764,297,591,203,0.13946261207099098,0.06919772437013816
750,10,Y,no_signal,CCI_14_MA10,0.478,0.4575,0.6109305035252728,0.4693085504446649,0.6680896102538795,0.7772904966662844,0.6347305389221557,0.5657237936772046,0.5781466113416321,0.478,0.5805038335158818,0.5295950155763239,913,0.574108818011257,0.3854748603351955,321,533,179,0.1799255695817553,0.1209384082563219
751,20,Y,no_signal,CCI_14_MA10,0.482,0.4956,0.6144439277654296,0.46522704415643557,0.6653724276746508,0.8677359828287508,0.6704161979752531,0.5542168674698795,0.5939015939015939,0.482,0.6280295047418335,0.46131805157593125,949,0.52834008097166,0.5298013245033113,349,494,151,0.16283068049470356,0.12275375244312037
752,30,Y,no_signal,CCI_14_MA10,0.472,0.4884,0.6403785349165446,0.4774429785330948,0.6525446380772708,0.859072905757751,0.7023809523809523,0.536842105263158,0.6180555555555556,0.472,0.6629213483146067,0.44476744186046513,979,0.5227765726681128,0.532051282051282,344,461,156,0.20415493254217085,0.08467501490757305
753,45,Y,no_signal,CCI_14_MA10,0.452,0.4367,0.6356704070767467,0.4619560941065387,0.6531095999136329,0.7865096221088755,0.7009194159004868,0.5522875816993464,0.6149025069637883,0.452,0.638423645320197,0.4720670391061452,1015,0.5581947743467933,0.4014084507042254,358,421,142,0.2220867509916572,0.14367770871036273
754,60,Y,no_signal,CCI_14_MA10,0.482,0.4397,0.6441088246597357,0.4552412280701754,0.6388279075820533,0.7866099712552016,0.7472306143001008,0.6045801526717558,0.6491963661774982,0.482,0.7073403241182078,0.5210526315789473,1049,0.4895287958115183,0.35833333333333334,380,382,120,0.24248973093297532,0.1307017543859649
755,90,Y,keep,CCI_14_MA10,0.532,0.445,0.6490732987300369,0.3753942087155963,0.6287979204858437,0.7858627209015296,0.7502487562189055,0.6767955801104972,0.6469760900140648,0.532,0.6678476527900797,0.5619266055045872,1129,0.5665529010238908,0.328125,436,293,64,0.23878088374441123,0.28870412844036697
756,5,Y,no_signal,CCI_14_MA25,0.536,0.54,0.6003500583430572,0.5447330447330447,0.6715740564881809,0.7252167144074122,0.6159509202453988,0.5703703703703703,0.5676795580110497,0.536,0.5857642940490082,0.5185185185185185,857,0.5414551607445008,0.5615763546798029,297,591,203,0.1563791370755814,0.09513857789719858
757,10,Y,no_signal,CCI_14_MA25,0.488,0.4764,0.6314687369638883,0.48627717154840844,0.6616182143181567,0.7758882364433757,0.6611667648791986,0.5646258503401359,0.6023513139695712,0.488,0.6144578313253012,0.5171339563862928,913,0.5816135084427767,0.43575418994413406,321,533,179,0.22660794979337442,0.06357576706869246
758,20,Y,no_signal,CCI_14_MA25,0.46,0.4742,0.6338389440408186,0.4579878176056471,0.6588683764560376,0.8769514148552885,0.6870824053452115,0.5312500000000001,0.6105336105336105,0.46,0.6501580611169653,0.4383954154727794,949,0.5344129554655871,0.5099337748344371,349,494,151,0.20312240031057624,0.12613142564375035
759,30,Y,no_signal,CCI_14_MA25,0.486,0.4951,0.6422707663537321,0.4929748062015504,0.6492359722360448,0.8351844826580231,0.6988210075026795,0.5576592082616179,0.6097222222222223,0.486,0.6659856996935649,0.47093023255813954,979,0.49023861171366595,0.5192307692307693,344,461,156,0.2147749153038095,0.05180381633870006
760,45,Y,keep,CCI_14_MA25,0.458,0.4409,0.6407825608742965,0.4460028326382879,0.6488660242809595,0.8068073896064006,0.7045576407506702,0.5593495934959349,0.6162952646239555,0.458,0.6472906403940887,0.48044692737430167,1015,0.5415676959619953,0.4014084507042254,358,421,142,0.20970946491464143,0.17196474939019593
761,60,Y,keep,CCI_14_MA25,0.462,0.418,0.6317559979836194,0.425076754385965,0.6424146596017586,0.8039237943683238,0.7500000000000001,0.5867895545314901,0.6505939902166318,0.462,0.7149666348903718,0.5026315789473684,1049,0.4738219895287958,0.3333333333333333,380,382,120,0.19691403929945747,0.18157894736842106
762,90,Y,keep,CCI_14_MA25,0.502,0.4145,0.6518559720916453,0.36408758600917435,0.624961187745021,0.7959031386607811,0.7688564476885644,0.6507713884992987,0.6659634317862166,0.502,0.6997342781222321,0.5321100917431193,1129,0.5358361774744027,0.296875,436,293,64,0.241900621831516,0.32497133027522934
763,5,Y,no_signal,CCI_14_MA5,0.516,0.5162,0.5854108792525771,0.5028113648803304,0.6790892355720699,0.7575089354961895,0.6240875912408759,0.5583941605839416,0.5732044198895028,0.516,0.5985997666277713,0.5151515151515151,857,0.5363790186125211,0.5172413793103449,297,591,203,0.14623869911764764,0.04025476439269543
764,10,Y,no_signal,CCI_14_MA5,0.468,0.4497,0.5942155112005244,0.46568857794253293,0.6753942134311152,0.7848628468262232,0.6340298507462685,0.5536912751677852,0.5760719225449515,0.468,0.5815991237677984,0.514018691588785,913,0.5666041275797373,0.3854748603351955,321,533,179,0.1564990989028603,0.11049617988478741
765,20,Y,no_signal,CCI_14_MA5,0.454,0.4642,0.6119524920756134,0.4527884779597336,0.6669371944845458,0.8618106020296077,0.6674195369847543,0.5284974093264249,0.5918225918225918,0.454,0.6227608008429927,0.4383954154727794,949,0.5323886639676113,0.4900662251655629,349,494,151,0.18124341412012646,0.11791495094783583
766,30,Y,no_signal,CCI_14_MA5,0.498,0.5108,0.6348480786317439,0.5038573345259392,0.6550668520976862,0.8453601591879071,0.7031419284940411,0.5664939550949913,0.6194444444444445,0.498,0.6629213483146067,0.47674418604651164,979,0.527114967462039,0.5448717948717948,344,461,156,0.20359435343958487,0.09108527131782945
767,45,Y,no_signal,CCI_14_MA5,0.47,0.4578,0.6406608707861882,0.4825320638917303,0.6529368489139277,0.7684283767052115,0.7020010816657652,0.5676998368678629,0.6162952646239555,0.47,0.6394088669950739,0.4860335195530726,1015,0.5605700712589073,0.4295774647887324,358,421,142,0.23486421024302914,0.10712880635769927
768,60,Y,no_signal,CCI_14_MA5,0.506,0.4726,0.6353071237129353,0.4664912280701755,0.6411217023295663,0.7828810523171403,0.7444444444444446,0.6229007633587786,0.6464011180992313,0.506,0.7025738798856054,0.5368421052631579,1049,0.49214659685863876,0.4083333333333333,380,382,120,0.20862551719663205,0.08596491228070176
769,90,Y,keep,CCI_14_MA5,0.512,0.4202,0.6482313926668016,0.3760034403669724,0.6292314991479541,0.7772798913446656,0.744765702891326,0.6601671309192201,0.639943741209564,0.512,0.6616474756421612,0.5435779816513762,1129,0.5563139931740614,0.296875,436,293,64,0.23960918629854563,0.30103211009174313
770,5,Y,no_signal,CCI_14_MA50,0.488,0.4911,0.5838698722770772,0.49721351445489376,0.6797840197807506,0.7560765846478013,0.6186186186186187,0.5241635687732342,0.56146408839779,0.488,0.6009334889148191,0.47474747474747475,857,0.5042301184433164,0.5073891625615764,297,591,203,0.12460734431485902,0.04446766515732033
771,10,Y,no_signal,CCI_14_MA50,0.488,0.4653,0.6186365794064883,0.45743921752902067,0.6659921205248229,0.7905893023415972,0.6505026611472502,0.5775577557755777,0.5912863070539419,0.488,0.6024096385542169,0.5451713395638629,913,0.5722326454033771,0.3854748603351955,321,533,179,0.17808022127740022,0.1362014653927148
772,20,Y,no_signal,CCI_14_MA50,0.494,0.5098,0.6368337862570018,0.48403195506556107,0.6615917170751695,0.835074708464851,0.6748109365910413,0.5645438898450947,0.6126126126126126,0.494,0.6111696522655427,0.4699140401146132,949,0.6153846153846154,0.5496688741721855,349,494,151,0.2295491098663413,0.10429040399248563
773,30,Y,no_signal,CCI_14_MA50,0.494,0.4921,0.6551175554319671,0.47249552772808584,0.6426204726121864,0.8537779186742048,0.7164975974372665,0.5747899159663865,0.63125,0.494,0.6853932584269663,0.49709302325581395,979,0.5162689804772235,0.48717948717948717,344,461,156,0.22762170438204463,0.08094812164579607
774,45,Y,no_signal,CCI_14_MA50,0.486,0.4584,0.662792085463885,0.48375167204343383,0.6422208356006375,0.7504655772216489,0.7222820236813778,0.5927099841521395,0.6406685236768802,0.486,0.6610837438423646,0.5223463687150838,1015,0.5914489311163895,0.39436619718309857,358,421,142,0.2734657103073845,0.093241010307656
775,60,Y,no_signal,CCI_14_MA50,0.496,0.4546,0.6394746430157867,0.45157894736842097,0.6408044642169423,0.7778002757339221,0.7501251877816725,0.6170212765957447,0.6512928022361985,0.496,0.7140133460438512,0.5342105263157895,1049,0.4790575916230366,0.375,380,382,120,0.20898986319556395,0.12192982456140351
776,90,Y,keep,CCI_14_MA50,0.554,0.431,0.6703597674706845,0.36788632454128445,0.6139630159420738,0.7527671363473308,0.7865384615384615,0.699865410497981,0.6877637130801688,0.554,0.7245349867139061,0.5963302752293578,1129,0.5460750853242321,0.265625,436,293,64,0.2813447522196392,0.28454701834862384
777,5,Y,no_signal,CMF_10,0.492,0.4921,0.5926548953872459,0.5053241777379709,0.6760138085996664,0.7364330546680969,0.6213124623720649,0.5347985347985348,0.5656077348066298,0.492,0.6021003500583431,0.49158249158249157,857,0.5126903553299492,0.49261083743842365,297,591,203,0.1379719518961,0.06938017282844869
778,10,Y,no_signal,CMF_10,0.508,0.4809,0.6240760415018423,0.4740945717816181,0.664392046900743,0.7815524352436188,0.652794292508918,0.6006493506493505,0.5961272475795297,0.508,0.6013143483023001,0.5763239875389408,913,0.5872420262664165,0.3854748603351955,321,533,179,0.20400140558824073,0.1378026070763501
779,20,Y,no_signal,CMF_10,0.478,0.4983,0.6493250939621079,0.46606197461052384,0.6570231430495311,0.8614026565356911,0.6725248974809608,0.5445026178010471,0.6126126126126126,0.478,0.6048472075869337,0.4469914040114613,949,0.6275303643724697,0.5496688741721855,349,494,151,0.24100160834119017,0.11791495094783583
780,30,Y,no_signal,CMF_10,0.482,0.5044,0.667853558126292,0.5150939177101967,0.6430927570816228,0.8277181231638412,0.7200866269626421,0.5415929203539823,0.6409722222222223,0.482,0.6792645556690501,0.44476744186046513,979,0.559652928416486,0.5641025641025641,344,461,156,0.2535634440384739,0.05895945140131187
781,45,Y,no_signal,CMF_10,0.448,0.4509,0.6457671740987327,0.48194193091509946,0.6469833489047357,0.7730791862084081,0.7004909983633387,0.5353535353535354,0.6176880222841226,0.448,0.632512315270936,0.4441340782122905,1015,0.5819477434679335,0.45774647887323944,358,421,142,0.22441992441173372,0.11220394995672359
782,60,Y,no_signal,CMF_10,0.49,0.4706,0.6543080171092888,0.48660087719298245,0.6335000716377023,0.7808785505985405,0.7737801872843765,0.6021840873634945,0.6792452830188679,0.49,0.7483317445185891,0.5078947368421053,1049,0.4895287958115183,0.43333333333333335,380,382,120,0.24733353630233731,0.09473684210526316
783,90,Y,keep,CMF_10,0.482,0.4164,0.677338367639368,0.399207998853211,0.6101696172536132,0.8009350638438208,0.7764820213799806,0.6294706723891274,0.6765119549929677,0.482,0.7077059344552702,0.5045871559633027,1129,0.5563139931740614,0.328125,436,293,64,0.2768676862244821,0.33127866972477066
784,5,Y,keep,CMF_20,0.494,0.4891,0.5614418533940653,0.44967739795326,0.6862246647283292,0.726161416810582,0.5995115995115995,0.5474060822898031,0.5469613259668509,0.494,0.572928821470245,0.5151515151515151,857,0.5093062605752962,0.4630541871921182,297,591,203,0.11000479775394038,0.09882071951037469
785,10,Y,no_signal,CMF_20,0.48,0.4529,0.6024312155666843,0.4500774465270889,0.6710725707352725,0.7187037183917723,0.6327751196172248,0.5751633986928104,0.5753803596127247,0.48,0.579408543263965,0.5482866043613707,913,0.5684803001876173,0.3575418994413408,321,533,179,0.16376952462759103,0.12683826728623887
786,20,Y,keep,CMF_20,0.494,0.4572,0.6121039406492238,0.4492969506062734,0.6653619545272282,0.7045063675159879,0.6509758897818599,0.6028257456828885,0.5786555786555787,0.494,0.5974710221285564,0.5501432664756447,949,0.5425101214574899,0.36423841059602646,349,494,151,0.18088292385336366,0.12782026224406534
